8906045420723,Pamacare Sandal,120.00,120.00,150.00,1.00
8906045420730,Pamacare lavender,120.00,150.00,150.00,0.00
8986012947392,Pitambari,35.00,43.00,50.00,66.00
5740600992958,"TUBORG Can ",270.00,290.00,290.00,3.00
Hasina HArpic,Hasina Harpic,78.00,115.00,115.00,5.00
na,Bijuli churot  Peti,1541.18,1575.00,1575.00,5.00
Phenyl  black1L,Phenyl black 1Ltr.,82.08,120.00,120.00,9.00
1234,Newtela 100gm,19.00,30.00,30.00,0.00
"phenyl white ",Phenyl white,48.00,60.00,80.00,20.00
6935079122107,Softy pad 320mm,84.99,90.00,100.00,4.00
9770214637224,Jhola 5,4.40,5.00,5.00,298.00
6937136929131,Beauty Plus,50.00,65.00,65.00,1.00
6935079124774,Panty Liners,65.00,90.00,90.00,37.00
Softy Pad 300mm,Softy Pad 300mm,55.00,70.00,70.00,40.00
water colour pen,Water colour pen,32.00,35.00,35.00,0.00
cherry black,Cherry black,23.33,30.00,30.00,18.00
top tec pens,Pen,6.50,8.50,10.00,228.00
gel pen,"Gel pen ",5.83,8.00,10.00,76.00
long upaker,Upakar Longgrain 1kg,150.00,160.00,160.00,19.00
tape black,tape black,15.00,20.00,20.00,58.00
"white tape ",White tape,7.08,8.00,10.00,34.00
6972547619707,Super glue,12.00,20.00,20.00,67.00
4552252154124,"Gum ",10.00,15.00,15.00,0.00
scale,Scale,7.00,8.50,10.00,9.00
na,Choco Pie (Red),16.38,16.66,20.00,0.00
8908000034266,Sharpener,3.50,4.00,5.00,20.00
8908004279298,Pencil,7.30,8.00,10.00,272.00
8901057510028,"staples ",12.00,15.00,15.00,15.00
1234567890,Clip Board,80.00,100.00,100.00,6.00
clip-board,Clip- board 60,45.00,60.00,60.00,0.00
graph copy,Graph copy,24.00,30.00,30.00,29.00
copy 40,Copy-40,30.00,35.00,40.00,9.00
copy 50,Copy-50,37.50,45.00,50.00,20.00
copy- 60,Copy-60,45.00,55.00,60.00,22.00
copy-90,Copy-90,70.00,90.00,90.00,0.00
copy20,Copy-20,13.75,15.00,20.00,47.00
copy10,Copy-10,8.00,10.00,10.00,16.00
copy30,Copy-30,22.50,26.00,30.00,64.00
copy4line-20,Copy 4line-20,13.75,20.00,20.00,15.00
mathcopy30,Copy math-20,15.00,20.00,20.00,16.00
8906073140242,Sunsilk  packet,1.70,1.87,2.00,1665.00
8851932355216,Sunsilk Co-Creation black 650ml,430.00,500.00,500.00,0.00
p3,P3 50kg,2575.00,2600.00,2600.00,10.00
RS.25,Pasta 200g,17.00,25.00,25.00,45.00
8901888005687,dabur red 25g,18.18,20.00,20.00,12.00
comb25,Comb,12.25,25.00,25.00,64.00
6948031305319,Eveready Kids,20.00,30.00,30.00,5.00
6761780442568,Soya Chunks 70,60.00,70.00,70.00,18.00
rio jusilo,Rio Yello Cartoon,470.00,500.00,500.00,0.00
8901888006004,Real Brust,16.66,20.00,20.00,9.00
8901888005977,Real Apple 180ml,16.66,20.00,25.00,51.00
8901888003713,Dabur red 80g,55.75,55.50,60.00,1.00
7702018877201,Gillette blade,22.19,23.00,25.00,37.00
7702018877201,Gillette 1pc,3.69,5.00,5.00,299.00
"zerococolacola ","Zero coca cola ",63.75,65.00,70.00,0.00
"Toile tissue 45 ko ",Toilet tissue 45 ko,38.00,40.00,45.00,5.00
"Toilet pepar 25 ko   ",Toilet pepar 25 ko,21.00,22.00,25.00,42.00
8903622000156,Softy extra long,52.26,55.00,60.00,19.00
6935386982401,Adult comfort,450.00,550.00,550.00,0.00
nycil,Nycil Powder,158.97,170.00,175.00,0.00
na,Khursani Dry 200g,68.47,100.00,100.00,15.00
9505000060005,Xtraa Det. Powder,90.00,100.00,100.00,0.00
na,Soya chunks,24.00,35.00,35.00,10.00
Meat Masala,Meat Masala 25g (A),15.00,25.00,25.00,3.00
"Panipuri ",Panipuri Masala50g (A),30.00,45.00,45.00,3.00
9506000024318,Tring rumpum,14.10,14.28,20.00,0.00
Chicken,Chicken Masala (A),30.00,45.00,45.00,1.00
Chowmein,Chowmein Masala 50g (A),30.00,45.00,45.00,0.00
BLACK,Black Paper M,73.50,80.00,80.00,49.00
titan,Titan,14.37,16.00,20.00,0.00
8906080246104,Patanjali dish wash,16.00,16.66,20.00,171.00
8906073140716,"Vim bar ",8.33,8.75,10.00,237.00
v10,"V-series expert  10 ",6.94,8.33,10.00,310.00
7622201149437,Dairy Milk 50g,72.72,80.00,80.00,34.00
190966005468,"Steel jhuss 10 ",8.30,10.00,10.00,28.00
8901058898811,Kitkat dessert yello,105.26,120.00,120.00,5.00
na,Almond,95.00,110.00,110.00,1.00
4902430853880,Gilette 27,34.00,40.00,40.00,19.00
Haldibari tea 100gm,Haldibari tea 100gm,39.00,50.00,50.00,0.00
okhar,"Okhar ",110.00,150.00,150.00,2.00
4902430346122,Pantene Long Black,443.57,500.00,500.00,4.00
9770214637224,Sabji Masala 185g (A),50.00,100.00,100.00,2.00
Jwano 50g,Jwano 50g,23.00,30.00,30.00,2.00
8901058826760,Nescafe 50g classic,185.00,195.00,195.00,0.00
8936011460392,Thai Bull,70.62,75.00,100.00,0.00
8908007295943,V series export 20ko,14.58,16.35,20.00,217.00
8903622131010,Mamy poko pants (S),60.34,65.00,70.00,13.00
8902102199427,Exo 500g,75.00,85.00,85.00,32.00
